Florida Fish And Wildlife Conservation Commission,,,,,,
Commercial Landings Summary,,,,,,
Years: 1985 - 2026,,,,,,
Species: ALL FOOD AND BAIT,,,,,,
Subject to Revision,,,,,,
Years before 2025 are final,,,,,,
"Report created: July 13, 2026",,,,,,
,,,,,,
,,,,,,
Year,County Landed,Species,Pounds,Trips,Average Price,Estimated Value
1992,MANATEE,SHARK,74629,214,0.31,23266
1992,MANATEE,SHARK FINS,839,6,18.24,15303
1992,MANATEE,SHEEPSHEAD,76767,2886,0.45,34358
1992,MANATEE,"SNAPPER, GREY (MANGROVE)",6527,644,1.44,9371
1992,MANATEE,"SNAPPER, LANE",251,52,1.34,336
1992,MANATEE,"SNAPPER, MIXED",114,2,0.79,91
1992,MANATEE,"SNAPPER, MUTTON",2920,21,1.56,4554
1992,MANATEE,"SNAPPER, OTHER",11379,58,1.16,13189
1992,MANATEE,"SNAPPER, RED",1149,38,2.14,2457
1992,MANATEE,"SNAPPER, SILK",15622,27,1.88,29397
1992,MANATEE,"SNAPPER, VERMILION",2014,12,1.3,2618
1992,MANATEE,"SNAPPER, YELLOWTAIL",179,3,1.96,350
1992,MANATEE,SPOT,10771,1069,0.39,4194
1992,MANATEE,TILAPIA (NILE PERCH),460,38,0.36,168
1992,MANATEE,TILEFISH (GOLDEN),458,4,1.06,486
1992,MANATEE,"TILEFISH, BLUELINE (GRAY)",4174,16,0.6,2518
1992,MANATEE,TRIGGERFISH,1303,21,0.7,910
1992,MANATEE,"TUNA, BLACKFIN",203,5,0.86,173
1992,MANATEE,"TUNA, SKIPJACK",309,2,0.32,99
1992,MANATEE,"TUNNY, LITTLE (BONITO)",84368,113,0.12,9729
1992,MANATEE,WAHOO,175,4,1.53,267
1992,MANATEE,"CLAMS, HARD, UNGRADED",61,2,1.37,84
1992,MANATEE,"CLAMS, SUNRAY VENUS",350,1,0.12,42
1992,MANATEE,"CONCH (WHELK, HELMET)",332,2,3,996
1992,MANATEE,"CRAB, BLUE (HARD)",98847,868,0.57,56510
1992,MANATEE,"CRAB, BLUE (SOFT)",1,1,4.48,2
1992,MANATEE,"CRAB, STONE, JUMBO CLAWS",1402,35,7.01,9828
1992,MANATEE,"CRAB, STONE, LARGE CLAWS",6019,112,5.53,33282
1992,MANATEE,"CRAB, STONE, MEDIUM CLAWS",1917,89,3.7,7084
1992,MANATEE,"CRAB, STONE, UNGRD CLAWS",5365,91,3.99,21417
1992,MANATEE,"LOBSTER, SPANISH",96,2,2.02,194
1992,MANATEE,MISC. INVERTEBRATES,90,2,0.21,19
1992,MANATEE,"SCALLOPS, BAY",935,4,4.16,3890
1992,MANATEE,"SCALLOPS, CALICO",10,1,3.76,39
1992,MANATEE,SQUID,7,2,0.2,1
1992,MANATEE,"SHRIMP, PINK",52770,90,2.98,157511
1992,MANATEE,"SHRIMP, ROCK",1492,8,1.21,1801
1992,MANATEE,"SHRIMP, BAIT",101173,1186,4,404692
1992,MARTIN,AMBERJACKS,10936,63,0.75,8202
1992,MARTIN,BAIT FISH,285,2,0.16,46
1992,MARTIN,BALLYHOO,28,1,0.57,16
1992,MARTIN,BLUE RUNNER,7609,213,0.32,2435
1992,MARTIN,BLUEFISH,449217,1334,0.25,112305
1992,MARTIN,CATFISH,35784,849,0.17,6083
1992,MARTIN,COBIA,9356,65,1.65,15449
1992,MARTIN,CROAKER,30817,1937,0.61,18790
1992,MARTIN,DOLPHIN,6344,67,1.21,7666
1992,MARTIN,"DRUM, BLACK",4083,74,0.51,2072
1992,MARTIN,EELS,16,1,0.71,11
1992,MARTIN,FLOUNDERS,3537,568,1.37,4840
1992,MARTIN,GOATFISHES,23,4,1.11,26
1992,MARTIN,"GROUPER, BLACK",763,17,1.84,1406
1992,MARTIN,"GROUPER, GAG",5755,66,2.06,11851
1992,MARTIN,"GROUPER, MIXED",490,9,1.71,838
1992,MARTIN,"GROUPER, NASSAU",15,2,2.8,43
1992,MARTIN,"GROUPER, OTHER",622,11,1.49,927
1992,MARTIN,"GROUPER, RED",473,20,1.6,758
1992,MARTIN,"GROUPER, SNOWY",1456,39,1.62,2357
1992,MARTIN,"GROUPER, WARSAW",152,1,1.13,172
1992,MARTIN,GRUNTS,118,13,0.45,53
1992,MARTIN,HOGFISH,59,2,1.47,86
1992,MARTIN,"JACK, CREVALLE",158700,1134,0.29,46023
1992,MARTIN,"JACK, MIXED",71573,1089,0.3,21472
1992,MARTIN,"JACK, OTHER",11188,15,0.33,3692
1992,MARTIN,KINGFISH (WHITING),32778,194,0.6,19667
1992,MARTIN,LADYFISH,3783,24,0.23,870
1992,MARTIN,"MACKEREL, KING",38352,311,1.18,45359
1992,MARTIN,"MACKEREL, SPANISH",592804,1018,0.33,195638
1992,MARTIN,MISC. FOOD FISH,51506,1790,0.4,20575
1992,MARTIN,MOJARRA,222163,2899,0.55,122195
1992,MARTIN,"MULLET, BLACK",214244,1937,0.86,183362
1992,MARTIN,"MULLET, SILVER",2900,12,0.34,986
1992,MARTIN,PERMIT,1697,210,1.06,1799
1992,MARTIN,POMPANO,32829,1130,3.02,99144
1992,MARTIN,PORGIES,1648,66,0.98,1619
1992,MARTIN,SAND PERCH (SERRANIDAE),76,7,0.36,27
1992,MARTIN,"SARDINES, SPANISH",6,1,0.3,2
1992,MARTIN,"SCAD, BIGEYE (GOGGLE EYE)",16256,7,0.16,2525
1992,MARTIN,"SCAD, ROUND (CIGARFISH)",4,1,0.25,1
1992,MARTIN,"SEA BASS, MIXED",975,58,0.38,372
1992,MARTIN,"SEATROUT, SILVER",20,9,0.82,16
1992,MARTIN,"SEATROUT, SPOTTED",3475,345,1.2,4170
1992,MARTIN,"SEATROUT, WEAKFISH",882,119,0.66,582
1992,MARTIN,SHARK,35965,140,0.32,11384
1992,MARTIN,SHEEPSHEAD,127013,2877,0.45,57157
1992,MARTIN,"SNAPPER, GREY (MANGROVE)",3578,502,1.61,5772
1992,MARTIN,"SNAPPER, LANE",1510,24,1.19,1795
1992,MARTIN,"SNAPPER, MIXED",1376,33,0.79,1091
1992,MARTIN,"SNAPPER, MUTTON",906,29,1.59,1436
1992,MARTIN,"SNAPPER, OTHER",543,18,1.45,787
1992,MARTIN,"SNAPPER, RED",190,12,2.15,409
1992,MARTIN,"SNAPPER, VERMILION",611,29,1.53,935
1992,MARTIN,"SNAPPER, YELLOWTAIL",676,20,1.99,1346
1992,MARTIN,SPOT,10412,479,0.38,3957
1992,MARTIN,SWORDFISH,32540,16,3.24,105448
1992,MARTIN,TILAPIA (NILE PERCH),8,5,0.37,3
1992,MARTIN,TILEFISH (GOLDEN),2148,38,1.43,3069
1992,MARTIN,"TILEFISH, BLUELINE (GRAY)",289,16,0.76,219
1992,MARTIN,TRIGGERFISH,125,12,0.76,95
1992,MARTIN,"TUNA, BIGEYE",5595,8,1.86,10429
1992,MARTIN,"TUNA, BLUEFIN",41,2,1.2,50
1992,MARTIN,"TUNA, MIXED",733,7,0.9,662
1992,MARTIN,"TUNA, YELLOWFIN",4356,10,1.77,7702
1992,MARTIN,"TUNNY, LITTLE (BONITO)",279,2,0.14,39
1992,MARTIN,WAHOO,261,5,1.53,399
1992,MARTIN,"CRAB, BLUE (HARD)",7844,161,0.45,3515
1992,MARTIN,"LOBSTER, SPINY",6803,71,3.56,24209
1992,MIAMI-DADE,AMBERJACKS,127338,153,0.74,94430
1992,MIAMI-DADE,BAIT FISH,2293,36,0.7,1601
1992,MIAMI-DADE,BALLYHOO,128544,178,0.56,71658
1992,MIAMI-DADE,BLUE RUNNER,5088,90,0.32,1637
1992,MIAMI-DADE,BLUEFISH,491,14,0.5,245
1992,MIAMI-DADE,CATFISH,270,6,0.6,162
1992,MIAMI-DADE,COBIA,3768,64,1.61,6065
1992,MIAMI-DADE,DOLPHIN,38844,342,1.22,47318
1992,MIAMI-DADE,"DRUM, BLACK",50,2,0.5,25
1992,MIAMI-DADE,EELS,2,1,0.71,1
1992,MIAMI-DADE,FLOUNDERS,2,1,1.35,3
1992,MIAMI-DADE,GOATFISHES,8,1,1.11,9
1992,MIAMI-DADE,"GROUPER, BLACK",9563,141,1.87,17906
1992,MIAMI-DADE,"GROUPER, GAG",2267,24,2.06,4668
1992,MIAMI-DADE,"GROUPER, MIXED",3768,49,1.71,6450
1992,MIAMI-DADE,"GROUPER, NASSAU",323,6,2.8,904
1992,MIAMI-DADE,"GROUPER, OTHER",155,6,1.23,191
1992,MIAMI-DADE,"GROUPER, RED",3090,75,1.6,4950
1992,MIAMI-DADE,"GROUPER, SNOWY",490,8,1.62,793
1992,MIAMI-DADE,"GROUPER, WARSAW",114,1,1.13,129
1992,MIAMI-DADE,"GROUPER, YELLOWEDGE",61,1,1.85,113
1992,MIAMI-DADE,"GROUPER, YELLOWFIN",59,2,1.89,112
1992,MIAMI-DADE,GRUNTS,21351,337,0.46,9733
1992,MIAMI-DADE,"HERRING, THREAD",810,2,0.07,57
1992,MIAMI-DADE,HOGFISH,6315,147,1.47,9276
1992,MIAMI-DADE,"JACK, CREVALLE",567,20,0.29,164
1992,MIAMI-DADE,"JACK, MIXED",4579,79,0.42,1930
1992,MIAMI-DADE,"JACK, OTHER",933,35,0.33,308
1992,MIAMI-DADE,KINGFISH (WHITING),12,2,0.6,7
1992,MIAMI-DADE,LADYFISH,15,1,0.23,3
1992,MIAMI-DADE,"MACKEREL, KING",41142,252,1.2,49509
1992,MIAMI-DADE,"MACKEREL, SPANISH",4842,81,0.38,1832
1992,MIAMI-DADE,MISC. FOOD FISH,7304,183,0.42,3069
1992,MIAMI-DADE,MISC. INDUSTRIAL FISH,3977,8,0.16,640
1992,MIAMI-DADE,"MULLET, BLACK",5721,41,1.58,9014
1992,MIAMI-DADE,"MULLET, SILVER",9992,68,0.34,3397
1992,MIAMI-DADE,PINFISH,13,2,4.57,60
1992,MIAMI-DADE,POMPANO,99,6,3.02,299
1992,MIAMI-DADE,PORGIES,12970,118,0.98,12737
1992,MIAMI-DADE,"SARDINES, SPANISH",1252,20,0.37,466
1992,MIAMI-DADE,"SEATROUT, SPOTTED",258,8,1.2,310
1992,MIAMI-DADE,"SEATROUT, WEAKFISH",109,1,0.66,72
1992,MIAMI-DADE,SHARK,9692,48,0.33,3197
1992,MIAMI-DADE,SHARK FINS,1129,6,18.24,20593
1992,MIAMI-DADE,SHEEPSHEAD,55,3,0.45,25
1992,MIAMI-DADE,"SNAPPER, GREY (MANGROVE)",9477,113,1.61,15283
1992,MIAMI-DADE,"SNAPPER, LANE",734,15,1.19,873
1992,MIAMI-DADE,"SNAPPER, MIXED",29708,317,0.8,23755
1992,MIAMI-DADE,"SNAPPER, MUTTON",7545,161,1.59,11970
1992,MIAMI-DADE,"SNAPPER, OTHER",1930,19,1.25,2414
1992,MIAMI-DADE,"SNAPPER, RED",1471,17,2.15,3167
1992,MIAMI-DADE,"SNAPPER, SILK",367,9,1.95,715
1992,MIAMI-DADE,"SNAPPER, VERMILION",172,7,1.53,264
1992,MIAMI-DADE,"SNAPPER, YELLOWTAIL",78389,555,2,156733
1992,MIAMI-DADE,SPOT,597,11,0.39,234
1992,MIAMI-DADE,SWORDFISH,128,2,3.24,414
1992,MIAMI-DADE,TILEFISH (GOLDEN),2186,41,1.44,3141
1992,MIAMI-DADE,"TILEFISH, BLUELINE (GRAY)",1024,34,0.76,777
1992,MIAMI-DADE,TRIGGERFISH,1828,21,0.76,1389
1992,MIAMI-DADE,"TUNA, BLACKFIN",1793,30,0.61,1090
1992,MIAMI-DADE,"TUNA, MIXED",9,1,0.9,8
1992,MIAMI-DADE,"TUNA, SKIPJACK",154,11,0.65,100
1992,MIAMI-DADE,"TUNNY, LITTLE (BONITO)",3640,81,0.14,510
1992,MIAMI-DADE,WAHOO,1143,37,1.59,1819
1992,MIAMI-DADE,"CLAMS, HARD, UNGRADED",1750,1,1.37,2400
1992,MIAMI-DADE,"CRAB, BLUE (HARD)",51234,688,0.6,30491
1992,MIAMI-DADE,"CRAB, BLUE (SOFT)",1,1,4.48,1
1992,MIAMI-DADE,"CRAB, STONE, JUMBO CLAWS",1725,52,7.01,12092
1992,MIAMI-DADE,"CRAB, STONE, LARGE CLAWS",11215,132,5.72,64155
1992,MIAMI-DADE,"CRAB, STONE, MEDIUM CLAWS",6172,110,4.05,25024
1992,MIAMI-DADE,"CRAB, STONE, SMALL CLAWS",31,2,4.01,124
1992,MIAMI-DADE,"CRAB, STONE, UNGRD CLAWS",9297,99,4.26,39605
1992,MIAMI-DADE,"LOBSTER, SPANISH",244,2,2.19,534
1992,MIAMI-DADE,"LOBSTER, SPINY",372245,2772,3.9,1450787
1992,MIAMI-DADE,MISC. INVERTEBRATES,100,1,0.05,5
1992,MIAMI-DADE,OCTOPUS,383,1,0.71,272
1992,MIAMI-DADE,SPONGE (PIECES),96084,109,1.72,165320
1992,MIAMI-DADE,"SHRIMP, PINK",26656,132,1.61,42985
1992,MIAMI-DADE,"SHRIMP, ROYAL RED",7000,1,1.35,9450
1992,MIAMI-DADE,"SHRIMP, BAIT",259238,3138,3.91,1014479
1992,MONROE,AMBERJACKS,1106119,1949,0.69,760544
1992,MONROE,BAIT FISH,123314,481,0.46,56152
1992,MONROE,BALLYHOO,724043,713,0.52,375969
1992,MONROE,BLUE RUNNER,3364,104,0.33,1115
1992,MONROE,BLUEFISH,67445,592,0.25,16561
1992,MONROE,CATFISH,534,10,0.17,91
1992,MONROE,COBIA,74992,1425,1.63,121929
1992,MONROE,CROAKER,487,13,0.5,244
1992,MONROE,DOLPHIN,272810,2912,1.2,326628
1992,MONROE,"DRUM, BLACK",253,3,0.42,105
1992,MONROE,EELS,650,13,0.74,481
1992,MONROE,FLOUNDERS,799,192,1.01,810
1992,MONROE,GOATFISHES,7,2,0.29,2
1992,MONROE,"GROUPER, BLACK",185019,4091,1.87,346269
1992,MONROE,"GROUPER, GAG",1966,35,2.06,4048
1992,MONROE,"GROUPER, MIXED",1871,35,1.64,3061
1992,MONROE,"GROUPER, NASSAU",263,15,2.69,707
1992,MONROE,"GROUPER, OTHER",11046,398,1.13,12446
1992,MONROE,"GROUPER, RED",137536,3131,1.58,216904
1992,MONROE,"GROUPER, SCAMP",3142,34,1.98,6237
1992,MONROE,"GROUPER, SNOWY",31525,411,1.63,51402
1992,MONROE,"GROUPER, WARSAW",3324,27,1.13,3747
1992,MONROE,"GROUPER, YELLOWEDGE",7992,55,1.85,14767
1992,MONROE,"GROUPER, YELLOWFIN",468,7,1.89,884
1992,MONROE,GRUNTS,51956,2038,0.43,22227
1992,MONROE,HOGFISH,74081,2809,1.44,106431
1992,MONROE,"JACK, CREVALLE",45575,638,0.31,14004
1992,MONROE,"JACK, MIXED",58152,2040,0.3,17588
1992,MONROE,"JACK, OTHER",12495,313,0.34,4283
1992,MONROE,LADYFISH,6415,159,0.2,1278
1992,MONROE,"MACKEREL, KING",922292,2705,1.16,1065871
1992,MONROE,"MACKEREL, SPANISH",1352330,927,0.33,450880
1992,MONROE,MENHADEN,124,1,0.09,11
1992,MONROE,MISC. FOOD FISH,131094,5245,0.45,59641
1992,MONROE,MISC. INDUSTRIAL FISH,22598,146,0.16,3625
1992,MONROE,MOJARRA,199,3,1.15,229
1992,MONROE,"MULLET, BLACK",12074,10,0.32,3805
1992,MONROE,"MULLET, SILVER",95182,269,0.5,47253
1992,MONROE,PERMIT,1372,94,0.73,1003
1992,MONROE,PINFISH,2,1,4,8
1992,MONROE,POMPANO,46322,556,3.12,144585
1992,MONROE,PORGIES,15962,409,0.94,14955
1992,MONROE,RAYS & SKATES,584,12,0.11,65
1992,MONROE,SAND PERCH (SERRANIDAE),33,2,0.36,12
1992,MONROE,"SCAD, BIGEYE (GOGGLE EYE)",1753,19,0.15,263
1992,MONROE,"SCAD, ROUND (CIGARFISH)",581,7,0.25,145
1992,MONROE,"SEA BASS, MIXED",584,6,0.38,223
1992,MONROE,"SEATROUT, SAND",40,2,1.09,44
1992,MONROE,"SEATROUT, SILVER",48,3,0.85,41
1992,MONROE,"SEATROUT, SPOTTED",10445,672,1.17,12240
1992,MONROE,"SEATROUT, WEAKFISH",384,7,0.59,228
1992,MONROE,SHARK,336869,524,0.31,105879
1992,MONROE,SHARK FINS,6526,70,18.07,117893
1992,MONROE,SHEEPSHEAD,2586,86,0.44,1143
1992,MONROE,"SNAPPER, GREY (MANGROVE)",269061,8086,1.61,433386
1992,MONROE,"SNAPPER, LANE",44479,1794,1.14,50710
1992,MONROE,"SNAPPER, MIXED",2937,30,0.79,2328
1992,MONROE,"SNAPPER, MUTTON",261657,6326,1.59,415210
1992,MONROE,"SNAPPER, OTHER",15713,224,1.52,23897
1992,MONROE,"SNAPPER, RED",3246,60,2.17,7044
1992,MONROE,"SNAPPER, SILK",33251,114,1.94,64620
1992,MONROE,"SNAPPER, VERMILION",4815,70,1.55,7471
1992,MONROE,"SNAPPER, YELLOWTAIL",1595220,15050,1.99,3174856
1992,MONROE,SPOT,236,9,0.38,90
1992,MONROE,SWORDFISH,17132,25,3.23,55325
1992,MONROE,TILEFISH (GOLDEN),5629,70,1.21,6806
1992,MONROE,"TILEFISH, BLUELINE (GRAY)",37523,362,0.83,31244
1992,MONROE,TRIGGERFISH,4869,158,0.73,3536
1992,MONROE,"TUNA, BIGEYE",1184,23,1.55,1838
1992,MONROE,"TUNA, BLACKFIN",16023,267,0.6,9538
1992,MONROE,"TUNA, BLUEFIN",234,2,1.2,281
1992,MONROE,"TUNA, MIXED",1191,17,0.88,1047
1992,MONROE,"TUNA, SKIPJACK",640,10,0.72,461
1992,MONROE,"TUNA, YELLOWFIN",7703,39,1.81,13937
1992,MONROE,"TUNNY, LITTLE (BONITO)",4122,147,0.17,693
1992,MONROE,WAHOO,12956,380,1.5,19425
1992,MONROE,"CRAB, BLUE (HARD)",12227,184,0.66,8110
1992,MONROE,"CRAB, STONE, JUMBO CLAWS",173119,9787,7.01,1212705
1992,MONROE,"CRAB, STONE, LARGE CLAWS",518488,11203,5.73,2971957
1992,MONROE,"CRAB, STONE, MEDIUM CLAWS",323472,8490,4.14,1340593
1992,MONROE,"CRAB, STONE, SMALL CLAWS",191963,2029,4.01,769170
1992,MONROE,"CRAB, STONE, UNGRD CLAWS",266758,4225,4.27,1138492
1992,MONROE,"LOBSTER, SPANISH",8101,61,2.42,19579
1992,MONROE,"LOBSTER, SPINY",4665281,31063,3.89,18140278
1992,MONROE,MISC. INVERTEBRATES,3,1,0.05,1
1992,MONROE,OCTOPUS,8410,189,0.63,5328
1992,MONROE,SPONGE (PIECES),476065,1441,1.59,759051
1992,MONROE,SQUID,381,13,0.28,107
1992,MONROE,"SHRIMP, BROWN",274,3,1.7,467
1992,MONROE,"SHRIMP, OTHER",14526,3,2.59,37622
1992,MONROE,"SHRIMP, PINK",3269343,1145,2.2,7190171
1992,MONROE,"SHRIMP, ROCK",18702,27,1.01,18906
1992,MONROE,"SHRIMP, ROYAL RED",95,1,0.75,72
1992,MONROE,"SHRIMP, WHITE",6,1,2.48,15
1992,MONROE,"SHRIMP, BAIT",36813,437,3.95,145268
1992,NASSAU,BAIT FISH,9436,106,5.54,52228
1992,NASSAU,CATFISH,65,2,0.17,11
1992,NASSAU,COBIA,803,19,1.63,1305
1992,NASSAU,CROAKER,30,3,0.61,18
1992,NASSAU,DOLPHIN,272,4,1.21,329
1992,NASSAU,"DRUM, BLACK",274,3,0.5,137
1992,NASSAU,EELS,118,2,0.71,84
1992,NASSAU,FLOUNDERS,8263,253,1.35,11155
1992,NASSAU,"GROUPER, BLACK",562,7,1.87,1052
1992,NASSAU,"GROUPER, GAG",2406,22,2.06,4955
1992,NASSAU,"GROUPER, MIXED",4,1,1.71,6
1992,NASSAU,"GROUPER, OTHER",129,2,1.49,192
1992,NASSAU,"GROUPER, RED",21,4,1.6,34
1992,NASSAU,"GROUPER, SCAMP",160,4,2.03,325
1992,NASSAU,"GROUPER, YELLOWEDGE",155,1,1.85,286
1992,NASSAU,"JACK, CREVALLE",9,1,0.29,3
1992,NASSAU,KINGFISH (WHITING),101359,411,0.6,60815
1992,NASSAU,"MACKEREL, KING",1017,28,1.18,1203
1992,NASSAU,"MACKEREL, SPANISH",57,8,0.33,19
1992,NASSAU,MISC. FOOD FISH,9888,42,1.29,12712
1992,NASSAU,MISC. INDUSTRIAL FISH,3,1,0.64,2
1992,NASSAU,"MULLET, BLACK",166,5,2.75,457
1992,NASSAU,"MULLET, SILVER",3,1,0.34,1
1992,NASSAU,PORGIES,1537,20,0.98,1510
1992,NASSAU,"SEA BASS, MIXED",1493,30,0.38,569
1992,NASSAU,"SEATROUT, SILVER",3,1,0.82,2
1992,NASSAU,"SEATROUT, SPOTTED",1474,38,1.2,1769
1992,NASSAU,"SEATROUT, WEAKFISH",37,3,0.66,24
1992,NASSAU,SHARK,26017,10,0.32,8234
1992,NASSAU,SHARK FINS,20,1,18.24,365
1992,NASSAU,SHEEPSHEAD,2684,58,0.45,1208
1992,NASSAU,"SNAPPER, MIXED",77,3,0.79,61
1992,NASSAU,"SNAPPER, MUTTON",31,3,1.59,49
1992,NASSAU,"SNAPPER, OTHER",245,7,1.45,356
1992,NASSAU,"SNAPPER, RED",877,21,2.15,1888
1992,NASSAU,"SNAPPER, VERMILION",445,11,1.53,682
1992,NASSAU,"SNAPPER, YELLOWTAIL",2,1,1.99,4
1992,NASSAU,SPOT,1009,49,0.38,383
1992,NASSAU,TRIGGERFISH,392,13,0.76,298
1992,NASSAU,WAHOO,245,5,1.53,375
1992,NASSAU,"CONCH (WHELK, HELMET)",10,1,3,30
1992,NASSAU,"CRAB, BLUE (HARD)",111072,627,0.43,47961
1992,NASSAU,"CRAB, BLUE (SOFT)",105,31,4.48,468
1992,NASSAU,"CRAB, STONE, MEDIUM CLAWS",96,5,4.06,390
1992,NASSAU,"CRAB, STONE, SMALL CLAWS",9,2,4.01,36
1992,NASSAU,MISC. INVERTEBRATES,2241,90,0.09,211
1992,NASSAU,SQUID,585,51,0.27,158
1992,NASSAU,"SHRIMP, BROWN",78895,277,2.51,197766
1992,NASSAU,"SHRIMP, OTHER",17396,20,2.65,46172
1992,NASSAU,"SHRIMP, ROCK",39420,15,0.72,28198
1992,NASSAU,"SHRIMP, ROYAL RED",29705,11,0.87,25854
1992,NASSAU,"SHRIMP, WHITE",639930,989,3.03,1940951
1992,NASSAU,"SHRIMP, BAIT",15505,389,2.78,43064
1992,OKALOOSA,AMBERJACKS,97049,497,0.75,72651
1992,OKALOOSA,BAIT FISH,1897,90,5.5,10440
1992,OKALOOSA,BLUE RUNNER,172513,40,0.32,55204
1992,OKALOOSA,BLUEFISH,29519,51,0.25,7401
1992,OKALOOSA,COBIA,19384,361,1.63,31519
1992,OKALOOSA,CROAKER,500,16,0.61,305
1992,OKALOOSA,DOLPHIN,19171,91,1.21,23263
1992,OKALOOSA,"DRUM, BLACK",2213,44,0.49,1094
1992,OKALOOSA,EELS,1160,46,1.72,2000
1992,OKALOOSA,FLOUNDERS,12892,281,1.12,14481
1992,OKALOOSA,"GROUPER, GAG",33605,368,2.07,69442
1992,OKALOOSA,"GROUPER, MIXED",1095,15,1.71,1875
1992,OKALOOSA,"GROUPER, NASSAU",21,1,2.8,59
1992,OKALOOSA,"GROUPER, OTHER",754,14,1.49,1124
1992,OKALOOSA,"GROUPER, RED",3894,49,1.61,6270
1992,OKALOOSA,"GROUPER, SCAMP",18497,383,2.03,37572
1992,OKALOOSA,"GROUPER, SNOWY",13590,159,1.62,22003
1992,OKALOOSA,"GROUPER, WARSAW",5102,57,1.14,5795
1992,OKALOOSA,"GROUPER, YELLOWEDGE",51739,119,1.85,95579
1992,OKALOOSA,"GROUPER, YELLOWFIN",197,2,1.89,372
1992,OKALOOSA,"HERRING, THREAD",1281,2,0.07,90
1992,OKALOOSA,"JACK, CREVALLE",55463,11,0.29,16084
1992,OKALOOSA,"JACK, MIXED",193,3,0.3,58
1992,OKALOOSA,"JACK, OTHER",898,27,0.6,534
1992,OKALOOSA,KINGFISH (WHITING),2913,12,0.55,1599
1992,OKALOOSA,LADYFISH,1100111,66,0.23,253901
1992,OKALOOSA,"MACKEREL, KING",21961,344,1.18,25936
1992,OKALOOSA,"MACKEREL, SPANISH",26644,76,0.33,8836
1992,OKALOOSA,MENHADEN,60850,4,0.09,5477
1992,OKALOOSA,MISC. FOOD FISH,11003,219,0.55,6031
1992,OKALOOSA,MISC. INDUSTRIAL FISH,280925,53,0.2,56179
1992,OKALOOSA,"MULLET, BLACK",101743,459,0.36,37057
1992,OKALOOSA,"MULLET, SILVER",4043,30,0.34,1375
1992,OKALOOSA,PERMIT,27,2,1.06,29
1992,OKALOOSA,POMPANO,6043,110,3.02,18239
1992,OKALOOSA,PORGIES,87637,791,0.98,85727
1992,OKALOOSA,"SARDINES, SPANISH",142670,36,0.3,42801
1992,OKALOOSA,"SCAD, ROUND (CIGARFISH)",467695,69,0.25,116924
1992,OKALOOSA,"SEA BASS, MIXED",22,1,0.8,18
1992,OKALOOSA,"SEATROUT, SAND",1431,11,0.65,930
1992,OKALOOSA,"SEATROUT, SILVER",1489,17,0.82,1221
1992,OKALOOSA,"SEATROUT, SPOTTED",4535,125,1.2,5457
1992,OKALOOSA,"SEATROUT, WEAKFISH",10,1,0.66,7
1992,OKALOOSA,SHARK,181769,127,0.32,57982
1992,OKALOOSA,SHARK FINS,2208,19,18.24,40274
1992,OKALOOSA,SHEEPSHEAD,5850,75,0.45,2623
1992,OKALOOSA,"SNAPPER, GREY (MANGROVE)",1754,87,1.61,2828
1992,OKALOOSA,"SNAPPER, LANE",3091,109,1.2,3696
1992,OKALOOSA,"SNAPPER, MIXED",1966,15,0.79,1558
1992,OKALOOSA,"SNAPPER, MUTTON",49,5,1.59,77
1992,OKALOOSA,"SNAPPER, OTHER",2328,56,1.61,3743
1992,OKALOOSA,"SNAPPER, RED",207013,961,2.15,445856
1992,OKALOOSA,"SNAPPER, SILK",1106,42,1.95,2151
1992,OKALOOSA,"SNAPPER, VERMILION",771620,965,1.53,1181462
1992,OKALOOSA,"SNAPPER, YELLOWTAIL",64,1,1.99,128
1992,OKALOOSA,SPOT,300,41,0.38,114
1992,OKALOOSA,SWORDFISH,2084,11,3.24,6754
1992,OKALOOSA,TILEFISH (GOLDEN),13093,44,1.43,18704
1992,OKALOOSA,"TILEFISH, BLUELINE (GRAY)",3773,77,0.76,2860
1992,OKALOOSA,TRIGGERFISH,99236,743,0.77,76797
1992,OKALOOSA,"TUNA, BIGEYE",84,1,1.86,156
1992,OKALOOSA,"TUNA, BLACKFIN",4371,45,0.61,2656
1992,OKALOOSA,"TUNA, BLUEFIN",66,1,1.2,80
1992,OKALOOSA,"TUNA, YELLOWFIN",62943,46,1.77,111492
1992,OKALOOSA,"TUNNY, LITTLE (BONITO)",177560,28,0.14,24858
1992,OKALOOSA,WAHOO,4690,85,1.52,7152
1992,OKALOOSA,"CRAB, BLUE (HARD)",12981,223,0.51,6564
1992,OKALOOSA,"LOBSTER, SPANISH",759,41,2.14,1624
1992,OKALOOSA,OCTOPUS,488,12,0.73,355
1992,OKALOOSA,"SCALLOPS, BAY",75,1,4.16,312
1992,OKALOOSA,SQUID,4155,58,0.27,1122
1992,OKALOOSA,"SHRIMP, BROWN",215812,447,2.07,446011
1992,OKALOOSA,"SHRIMP, OTHER",10950,71,2.66,29166
1992,OKALOOSA,"SHRIMP, ROCK",10636,15,0.67,7136
1992,OKALOOSA,"SHRIMP, WHITE",39194,22,2.83,110762
1992,OKALOOSA,"SHRIMP, BAIT",41,2,1.46,60
1992,PALM BEACH,AMBERJACKS,253728,250,0.75,190120
1992,PALM BEACH,BAIT FISH,48502,16,0.16,7756
1992,PALM BEACH,BALLYHOO,210815,178,0.42,87490
1992,PALM BEACH,BLUE RUNNER,11562,326,0.34,3897
